1973,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1973,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1974,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,Strike Splits placeholder,Ties placeholder,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,1974 American League Team Standings 1974 All-Star Game | 1974 Team Standings | 1974 World Series,Payroll placeholder
1974,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1974,East,Baltimore Orioles,91,Strike Splits placeholder,Ties placeholder,71,.562,0,Payroll placeholder
1974,East,New York Yankees,89,Strike Splits placeholder,Ties placeholder,73,.549,2,Payroll placeholder
1974,East,Boston Red Sox,84,Strike Splits placeholder,Ties placeholder,78,.519,7,Payroll placeholder
1974,East,Cleveland Indians,77,Strike Splits placeholder,Ties placeholder,85,.475,14,Payroll placeholder
1974,East,Milwaukee Brewers,76,Strike Splits placeholder,Ties placeholder,86,.469,15,Payroll placeholder
1974,East,Detroit Tigers,72,Strike Splits placeholder,Ties placeholder,90,.444,19,Payroll placeholder
1974,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1974,West,Oakland Athletics,90,Strike Splits placeholder,Ties placeholder,72,.556,0,Payroll placeholder
1974,West,Texas Rangers,84,Strike Splits placeholder,Ties placeholder,76,.525,5,Payroll placeholder
1974,West,Minnesota Twins,82,Strike Splits placeholder,Ties placeholder,80,.506,8,Payroll placeholder
1974,West,Chicago White Sox,80,Strike Splits placeholder,Ties placeholder,80,.500,9,Payroll placeholder
1974,West,Kansas City Royals,77,Strike Splits placeholder,Ties placeholder,85,.475,13,Payroll placeholder
1974,West,California Angels,68,Strike Splits placeholder,Ties placeholder,94,.420,29,Payroll placeholder
1974,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1974,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1975,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,Strike Splits placeholder,Ties placeholder,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,1975 American League Team Standings 1975 All-Star Game | 1975 Team Standings | 1975 World Series,Payroll placeholder
1975,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1975,East,Boston Red Sox,95,Strike Splits placeholder,Ties placeholder,65,.594,0,Payroll placeholder
1975,East,Baltimore Orioles,90,Strike Splits placeholder,Ties placeholder,69,.566,4½,Payroll placeholder
1975,East,New York Yankees,83,Strike Splits placeholder,Ties placeholder,77,.519,12,Payroll placeholder
1975,East,Cleveland Indians,79,Strike Splits placeholder,Ties placeholder,80,.497,15½,Payroll placeholder
1975,East,Milwaukee Brewers,68,Strike Splits placeholder,Ties placeholder,94,.420,28,Payroll placeholder
1975,East,Detroit Tigers,57,Strike Splits placeholder,Ties placeholder,102,.358,37½,Payroll placeholder
1975,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1975,West,Oakland Athletics,98,Strike Splits placeholder,Ties placeholder,64,.605,0,Payroll placeholder
1975,West,Kansas City Royals,91,Strike Splits placeholder,Ties placeholder,71,.562,7,Payroll placeholder
1975,West,Texas Rangers,79,Strike Splits placeholder,Ties placeholder,83,.488,19,Payroll placeholder
1975,West,Minnesota Twins,76,Strike Splits placeholder,Ties placeholder,83,.478,20½,Payroll placeholder
1975,West,Chicago White Sox,75,Strike Splits placeholder,Ties placeholder,86,.466,22½,Payroll placeholder
1975,West,California Angels,72,Strike Splits placeholder,Ties placeholder,89,.447,24½,Payroll placeholder
1975,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1975,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1976,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,Strike Splits placeholder,Ties placeholder,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,1976 American League Team Standings 1976 All-Star Game | 1976 Team Standings | 1976 World Series,Payroll placeholder
1976,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1976,East,New York Yankees,97,Strike Splits placeholder,Ties placeholder,62,.610,0,Payroll placeholder
1976,East,Baltimore Orioles,88,Strike Splits placeholder,Ties placeholder,74,.543,10½,Payroll placeholder
1976,East,Boston Red Sox,83,Strike Splits placeholder,Ties placeholder,79,.512,15½,Payroll placeholder
1976,East,Cleveland Indians,81,Strike Splits placeholder,Ties placeholder,78,.509,16,Payroll placeholder
1976,East,Detroit Tigers,74,Strike Splits placeholder,Ties placeholder,87,.460,24,Payroll placeholder
1976,East,Milwaukee Brewers,66,Strike Splits placeholder,Ties placeholder,95,.410,32,Payroll placeholder
1976,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1976,West,Kansas City Royals,90,Strike Splits placeholder,Ties placeholder,72,.556,0,Payroll placeholder
1976,West,Oakland Athletics,87,Strike Splits placeholder,Ties placeholder,74,.540,2½,Payroll placeholder
1976,West,Minnesota Twins,85,Strike Splits placeholder,Ties placeholder,77,.525,5,Payroll placeholder
1976,West,Texas Rangers,76,Strike Splits placeholder,Ties placeholder,86,.469,14,Payroll placeholder
1976,West,California Angels,76,Strike Splits placeholder,Ties placeholder,86,.469,14,Payroll placeholder
1976,West,Chicago White Sox,64,Strike Splits placeholder,Ties placeholder,97,.398,32½,Payroll placeholder
1976,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1976,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1977,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,Strike Splits placeholder,Ties placeholder,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,1977 American League Team Standings 1977 All-Star Game | 1977 Team Standings | 1977 World Series,Payroll placeholder
1977,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1977,East,New York Yankees,100,Strike Splits placeholder,Ties placeholder,62,.613,0,Payroll placeholder
1977,East,Baltimore Orioles,97,Strike Splits placeholder,Ties placeholder,64,.602,2½,Payroll placeholder
1977,East,Boston Red Sox,97,Strike Splits placeholder,Ties placeholder,64,.602,2½,Payroll placeholder
1977,East,Detroit Tigers,74,Strike Splits placeholder,Ties placeholder,88,.457,26,Payroll placeholder
1977,East,Cleveland Indians,71,Strike Splits placeholder,Ties placeholder,90,.441,28½,Payroll placeholder
1977,East,Milwaukee Brewers,67,Strike Splits placeholder,Ties placeholder,95,.414,33,Payroll placeholder
1977,East,Toronto Blue Jays,54,Strike Splits placeholder,Ties placeholder,107,.335,45½,Payroll placeholder
1977,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1977,West,Kansas City Royals,102,Strike Splits placeholder,Ties placeholder,60,.630,0,Payroll placeholder
1977,West,Texas Rangers,94,Strike Splits placeholder,Ties placeholder,68,.580,8,Payroll placeholder
1977,West,Chicago White Sox,90,Strike Splits placeholder,Ties placeholder,72,.556,12,Payroll placeholder
1977,West,Minnesota Twins,84,Strike Splits placeholder,Ties placeholder,77,.522,17½,Payroll placeholder
1977,West,California Angels,74,Strike Splits placeholder,Ties placeholder,88,.457,28,Payroll placeholder
1977,West,Seattle Mariners,64,Strike Splits placeholder,Ties placeholder,98,.395,38,Payroll placeholder
1977,West,Oakland Athletics,63,Strike Splits placeholder,Ties placeholder,98,.391,38½,Payroll placeholder
1977,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1977,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1978,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,Strike Splits placeholder,Ties placeholder,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,1978 American League Team Standings 1978 All-Star Game | 1978 Team Standings | 1978 World Series,Payroll placeholder
1978,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1978,East,New York Yankees,100,Strike Splits placeholder,Ties placeholder,63,.613,0,Payroll placeholder
1978,East,Boston Red Sox,99,Strike Splits placeholder,Ties placeholder,64,.607,1,Payroll placeholder
1978,East,Milwaukee Brewers,93,Strike Splits placeholder,Ties placeholder,69,.574,6½,Payroll placeholder
1978,East,Baltimore Orioles,90,Strike Splits placeholder,Ties placeholder,71,.559,9,Payroll placeholder
1978,East,Detroit Tigers,86,Strike Splits placeholder,Ties placeholder,76,.531,13½,Payroll placeholder
1978,East,Cleveland Indians,69,Strike Splits placeholder,Ties placeholder,90,.434,29,Payroll placeholder
1978,East,Toronto Blue Jays,59,Strike Splits placeholder,Ties placeholder,102,.366,40,Payroll placeholder
1978,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1978,West,Kansas City Royals,92,Strike Splits placeholder,Ties placeholder,70,.568,0,Payroll placeholder
1978,West,Texas Rangers,87,Strike Splits placeholder,Ties placeholder,75,.537,5,Payroll placeholder
1978,West,California Angels,87,Strike Splits placeholder,Ties placeholder,75,.537,5,Payroll placeholder
1978,West,Minnesota Twins,73,Strike Splits placeholder,Ties placeholder,89,.451,19,Payroll placeholder
1978,West,Chicago White Sox,71,Strike Splits placeholder,Ties placeholder,90,.441,20½,Payroll placeholder
1978,West,Oakland Athletics,69,Strike Splits placeholder,Ties placeholder,93,.426,23,Payroll placeholder
1978,West,Seattle Mariners,56,Strike Splits placeholder,Ties placeholder,104,.350,35,Payroll placeholder
1978,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1978,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1979,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,Strike Splits placeholder,Ties placeholder,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,1979 American League Team Standings 1979 All-Star Game | 1979 Team Standings | 1979 World Series,Payroll placeholder
1979,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1979,East,Baltimore Orioles,102,Strike Splits placeholder,Ties placeholder,57,.642,0,Payroll placeholder
1979,East,Milwaukee Brewers,95,Strike Splits placeholder,Ties placeholder,66,.590,8,Payroll placeholder
1979,East,Boston Red Sox,91,Strike Splits placeholder,Ties placeholder,69,.569,11½,Payroll placeholder
1979,East,New York Yankees,89,Strike Splits placeholder,Ties placeholder,71,.556,13½,Payroll placeholder
1979,East,Detroit Tigers,85,Strike Splits placeholder,Ties placeholder,76,",528",18,Payroll placeholder
1979,East,Cleveland Indians,81,Strike Splits placeholder,Ties placeholder,80,.503,22,Payroll placeholder
1979,East,Toronto Blue Jays,53,Strike Splits placeholder,Ties placeholder,109,.327,50½,Payroll placeholder
1979,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1979,West,California Angels,88,Strike Splits placeholder,Ties placeholder,74,.543,0,Payroll placeholder
1979,West,Kansas City Royals,85,Strike Splits placeholder,Ties placeholder,77,.525,3,Payroll placeholder
1979,West,Texas Rangers,83,Strike Splits placeholder,Ties placeholder,79,.512,5,Payroll placeholder
1979,West,Minnesota Twins,82,Strike Splits placeholder,Ties placeholder,80,.506,6,Payroll placeholder
1979,West,Chicago White Sox,73,Strike Splits placeholder,Ties placeholder,87,.456,14,Payroll placeholder
1979,West,Seattle Mariners,67,Strike Splits placeholder,Ties placeholder,95,.414,21,Payroll placeholder
1979,West,Oakland Athletics,54,Strike Splits placeholder,Ties placeholder,108,.333,34,Payroll placeholder
1979,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1979,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1980,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,Strike Splits placeholder,Ties placeholder,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,1980 American League Team Standings 1980 All-Star Game | 1980 Team Standings | 1980 World Series,Payroll placeholder
1980,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1980,East,New York Yankees,103,Strike Splits placeholder,Ties placeholder,59,.636,0,Payroll placeholder
1980,East,Baltimore Orioles,100,Strike Splits placeholder,Ties placeholder,62,.617,3,Payroll placeholder
1980,East,Milwaukee Brewers,86,Strike Splits placeholder,Ties placeholder,76,.531,17,Payroll placeholder
1980,East,Boston Red Sox,83,Strike Splits placeholder,Ties placeholder,77,.519,19,Payroll placeholder
1980,East,Detroit Tigers,84,Strike Splits placeholder,Ties placeholder,78,.519,19,Payroll placeholder
1980,East,Cleveland Indians,79,Strike Splits placeholder,Ties placeholder,81,.494,23,Payroll placeholder
1980,East,Toronto Blue Jays,67,Strike Splits placeholder,Ties placeholder,95,.414,36,Payroll placeholder
1980,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1980,West,Kansas City Royals,97,Strike Splits placeholder,Ties placeholder,65,.599,0,Payroll placeholder
1980,West,Oakland Athletics,83,Strike Splits placeholder,Ties placeholder,79,.512,14,Payroll placeholder
1980,West,Minnesota Twins,77,Strike Splits placeholder,Ties placeholder,84,.478,19½,Payroll placeholder
1980,West,Texas Rangers,76,Strike Splits placeholder,Ties placeholder,85,.472,20½,Payroll placeholder
1980,West,Chicago White Sox,70,Strike Splits placeholder,Ties placeholder,90,.438,26,Payroll placeholder
1980,West,California Angels,65,Strike Splits placeholder,Ties placeholder,95,.406,31,Payroll placeholder
1980,West,Seattle Mariners,59,Strike Splits placeholder,Ties placeholder,103,.364,38,Payroll placeholder
1980,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1980,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1981,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,Ties placeholder,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,1981 American League Team Standings 1981 All-Star Game | 1981 Team Standings | 1981 World Series,Payroll placeholder
1981,East,Team [Click for roster],Strike Splits,Wins,Ties placeholder,Losses,WP,GB,Payroll placeholder
1981,East,Milwaukee Brewers,Final,62,Ties placeholder,47,.569,0,Payroll placeholder
1981,East,Milwaukee Brewers,1st Half,31,Ties placeholder,25,.554,3,Payroll placeholder
1981,East,Milwaukee Brewers,2nd Half,31,Ties placeholder,22,.585,0,Payroll placeholder
1981,East,Baltimore Orioles,Final,59,Ties placeholder,46,.562,1,Payroll placeholder
1981,East,Baltimore Orioles,1st Half,31,Ties placeholder,23,.574,2,Payroll placeholder
1981,East,Baltimore Orioles,2nd Half,28,Ties placeholder,23,.549,2,Payroll placeholder
1981,East,New York Yankees,Final,59,Ties placeholder,48,.551,2,Payroll placeholder
1981,East,New York Yankees,1st Half,34,Ties placeholder,22,.607,0,Payroll placeholder
1981,East,New York Yankees,2nd Half,25,Ties placeholder,26,.490,5,Payroll placeholder
1981,East,Detroit Tigers,Final,60,Ties placeholder,49,.550,2,Payroll placeholder
1981,East,Detroit Tigers,1st Half,31,Ties placeholder,26,.544,3½,Payroll placeholder
1981,East,Detroit Tigers,2nd Half,29,Ties placeholder,23,.558,1?,Payroll placeholder
1981,East,Boston Red Sox,Final,59,Ties placeholder,49,.546,2½,Payroll placeholder
1981,East,Boston Red Sox,1st Half,30,Ties placeholder,26,.536,4,Payroll placeholder
1981,East,Boston Red Sox,2nd Half,29,Ties placeholder,23,.558,1½,Payroll placeholder
1981,East,Cleveland Indians,Final,52,Ties placeholder,51,.505,7,Payroll placeholder
1981,East,Cleveland Indians,1st Half,26,Ties placeholder,24,.520,5,Payroll placeholder
1981,East,Cleveland Indians,2nd Half,26,Ties placeholder,27,.491,5,Payroll placeholder
1981,East,Toronto Blue Jays,Final,37,Ties placeholder,69,.349,23½,Payroll placeholder
1981,East,Toronto Blue Jays,1st Half,16,Ties placeholder,42,.276,19,Payroll placeholder
1981,East,Toronto Blue Jays,2nd Half,21,Ties placeholder,27,.438,7½,Payroll placeholder
1981,West,Team [Click for roster],Strike Splits,Wins,Ties placeholder,Losses,WP,GB,Payroll placeholder
1981,West,Oakland Athletics,Final,64,Ties placeholder,45,.587,0,Payroll placeholder
1981,West,Oakland Athletics,1st Half,37,Ties placeholder,23,.617,0,Payroll placeholder
1981,West,Oakland Athletics,2nd Half,27,Ties placeholder,22,.551,1,Payroll placeholder
1981,West,Texas Rangers,Final,57,Ties placeholder,48,.543,5,Payroll placeholder
1981,West,Texas Rangers,1st Half,33,Ties placeholder,22,.600,1½,Payroll placeholder
1981,West,Texas Rangers,2nd Half,24,Ties placeholder,26,.480,4½,Payroll placeholder
1981,West,Chicago White Sox,Final,54,Ties placeholder,52,.509,8½,Payroll placeholder
1981,West,Chicago White Sox,1st Half,31,Ties placeholder,22,.585,2½,Payroll placeholder
1981,West,Chicago White Sox,2nd Half,23,Ties placeholder,30,.434,7,Payroll placeholder
1981,West,Kansas City Royals,Final,50,Ties placeholder,53,.485,11,Payroll placeholder
1981,West,Kansas City Royals,1st Half,20,Ties placeholder,30,.400,12,Payroll placeholder
1981,West,Kansas City Royals,2nd Half,30,Ties placeholder,23,.566,0,Payroll placeholder
1981,West,California Angels,Final,51,Ties placeholder,59,.464,13½,Payroll placeholder
1981,West,California Angels,1st Half,31,Ties placeholder,29,.517,6,Payroll placeholder
1981,West,California Angels,2nd Half,20,Ties placeholder,30,.400,8½,Payroll placeholder
1981,West,Seattle Mariners,Final,44,Ties placeholder,65,.404,20,Payroll placeholder
1981,West,Seattle Mariners,1st Half,21,Ties placeholder,36,.368,14½,Payroll placeholder
1981,West,Seattle Mariners,2nd Half,23,Ties placeholder,29,.442,6?,Payroll placeholder
1981,West,Minnesota Twins,Final,41,Ties placeholder,68,.376,23,Payroll placeholder
1981,West,Minnesota Twins,1st Half,17,Ties placeholder,39,.304,18,Payroll placeholder
1981,West,Minnesota Twins,2nd Half,24,Ties placeholder,29,.453,6,Payroll placeholder
1981,A.L.,Team [Click for roster],Strike Splits,Wins,Ties placeholder,Losses,WP,GB,Payroll placeholder
1981,American League Team Standings,American League Team Standings,American League Team Standings,American League Team Standings,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1982,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,Ties placeholder,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,1982 American League Team Standings 1982 All-Star Game | 1982 Team Standings | 1982 World Series,Payroll placeholder
1982,East,Team [Click for roster],Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1982,East,Milwaukee Brewers,95,67,Ties placeholder,.586,0,Payroll placeholder
1982,East,Baltimore Orioles,94,68,Ties placeholder,.580,1,Payroll placeholder
1982,East,Boston Red Sox,89,73,Ties placeholder,.549,6,Payroll placeholder
1982,East,Detroit Tigers,83,79,Ties placeholder,.512,12,Payroll placeholder
1982,East,New York Yankees,79,83,Ties placeholder,.488,16,Payroll placeholder
1982,East,Toronto Blue Jays,78,84,Ties placeholder,.481,17,Payroll placeholder
1982,East,Cleveland Indians,78,84,Ties placeholder,.481,17,Payroll placeholder
1982,West,Team [Click for roster],Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1982,West,California Angels,93,69,Ties placeholder,.574,0,Payroll placeholder
1982,West,Kansas City Royals,90,72,Ties placeholder,.556,3,Payroll placeholder
1982,West,Chicago White Sox,87,75,Ties placeholder,.537,6,Payroll placeholder
1982,West,Seattle Mariners,76,86,Ties placeholder,.469,17,Payroll placeholder
1982,West,Oakland Athletics,68,94,Ties placeholder,.420,25,Payroll placeholder
1982,West,Texas Rangers,64,98,Ties placeholder,.395,29,Payroll placeholder
1982,West,Minnesota Twins,60,102,Ties placeholder,.370,33,Payroll placeholder
1982,A.L.,Team [Click for roster],Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1982,American League Team Standings,American League Team Standings,American League Team Standings,American League Team Standings,Ties placeholder,American League Team Standings,American League Team Standings,Payroll placeholder
1983,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,Ties placeholder,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,1983 American League Team Standings 1983 All-Star Game | 1983 Team Standings | 1983 World Series,Payroll placeholder
1983,East,Team | Roster,Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1983,East,Baltimore Orioles,98,64,Ties placeholder,.605,0,Payroll placeholder
1983,East,Detroit Tigers,92,70,Ties placeholder,.568,6,Payroll placeholder
1983,East,New York Yankees,91,71,Ties placeholder,.562,7,Payroll placeholder
1983,East,Toronto Blue Jays,89,73,Ties placeholder,.549,9,Payroll placeholder
1983,East,Milwaukee Brewers,87,75,Ties placeholder,.537,11,Payroll placeholder
1983,East,Boston Red Sox,78,84,Ties placeholder,.481,20,Payroll placeholder
1983,East,Cleveland Indians,70,92,Ties placeholder,.432,28,Payroll placeholder
1983,West,Team | Roster,Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1983,West,Chicago White Sox,99,63,Ties placeholder,.611,0,Payroll placeholder
1983,West,Kansas City Royals,79,83,Ties placeholder,.488,20,Payroll placeholder
1983,West,Texas Rangers,77,85,Ties placeholder,.475,22,Payroll placeholder
1983,West,Oakland Athletics,74,88,Ties placeholder,.457,25,Payroll placeholder
1983,West,California Angels,70,92,Ties placeholder,.432,29,Payroll placeholder
1983,West,Minnesota Twins,70,92,Ties placeholder,.432,29,Payroll placeholder
1983,West,Seattle Mariners,60,102,Ties placeholder,.370,39,Payroll placeholder
1983,A.L.,Team | Roster,Wins,Losses,Ties placeholder,WP,GB,Payroll placeholder
1983,American League Team Standings,American League Team Standings,American League Team Standings,American League Team Standings,Ties placeholder,American League Team Standings,American League Team Standings,Payroll placeholder
1984,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,Ties placeholder,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,1984 American League Team Standings 1984 All-Star Game | 1984 Team Standings | 1984 World Series,Payroll placeholder
1984,East,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll placeholder
1984,East,Detroit Tigers,104,58,Ties placeholder,.642,0,Payroll placeholder
1984,East,Toronto Blue Jays,89,73,Ties placeholder,.549,15,Payroll placeholder
1984,East,New York Yankees,87,75,Ties placeholder,.537,17,Payroll placeholder
1984,East,Boston Red Sox,86,76,Ties placeholder,.531,18,Payroll placeholder
1984,East,Baltimore Orioles,85,77,Ties placeholder,.525,19,Payroll placeholder
1984,East,Cleveland Indians,75,87,Ties placeholder,.463,29,Payroll placeholder
1984,East,Milwaukee Brewers,67,94,Ties placeholder,.416,36½,Payroll placeholder
1984,West,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll placeholder
1984,West,Kansas City Royals,84,78,Ties placeholder,.519,0,Payroll placeholder
1984,West,California Angels,81,81,Ties placeholder,.500,3,Payroll placeholder
1984,West,Minnesota Twins,81,81,Ties placeholder,.500,3,Payroll placeholder
1984,West,Oakland Athletics,77,85,Ties placeholder,.475,7,Payroll placeholder
1984,West,Seattle Mariners,74,88,Ties placeholder,.757,10,Payroll placeholder
1984,West,Chicago White Sox,74,88,Ties placeholder,.457,10,Payroll placeholder
1984,West,Texas Rangers,69,92,Ties placeholder,.429,14½,Payroll placeholder
1984,A.L.,Team | Roster,W,L,Ties placeholder,WP,GB,Payroll placeholder
1984,American League Team Standings,American League Team Standings,American League Team Standings,American League Team Standings,Ties placeholder,American League Team Standings,American League Team Standings,Payroll placeholder
